age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
75,admin.,married,basic.4y,unknown,yes,no,cellular,nov,fri,1123,6,999,0,success,3.1,95.494,-44.4,6.057,4891.0
45,management,single,university.degree,no,yes,no,cellular,nov,wed,269,5,999,0,nonexistent,3.1,95.494,-44.4,6.058,4891.0
73,admin.,married,basic.9y,no,no,no,cellular,nov,wed,316,7,999,0,success,3.4,95.418,-50.7,6.163,4928.1
71,admin.,married,university.degree,unknown,no,no,cellular,jul,mon,151,23,999,0,success,3.4,95.418,-50.7,6.16,4928.1
69,admin.,married,university.degree,no,yes,no,telephone,nov,wed,190,6,999,0,success,3.4,95.965,-49.8,6.064,4928.1
50,admin.,single,basic.9y,no,yes,no,cellular,nov,wed,446,5,999,0,success,0.19999999999999996,94.393,-54.2,2.534,4799.1
75,admin.,married,university.degree,unknown,yes,no,cellular,jul,thu,502,5,999,0,success,3.4,95.418,-50.7,6.163,4928.1
45,admin.,single,university.degree,no,no,no,cellular,nov,tue,323,5,6,1,success,0.19999999999999996,95.376,-48.0,1.8679999999999999,4708.7
50,admin.,single,basic.4y,no,no,no,cellular,nov,tue,712,5,999,0,success,3.1,95.494,-44.4,6.057,4891.0
53,admin.,single,basic.9y,no,yes,no,cellular,nov,mon,2066,5,999,1,failure,1.9,94.7,-50.0,5.391,4895.8
48,technician,single,basic.9y,no,no,no,cellular,nov,tue,230,7,999,0,success,1.9,94.7,-50.0,5.353,4895.8
38,technician,single,university.degree,no,yes,no,cellular,nov,fri,793,5,999,0,success,-1.4,93.931,-34.9,1.93,4717.5
50,admin.,single,university.degree,no,yes,no,cellular,nov,tue,593,6,999,0,success,1.9,94.7,-50.0,5.353,4895.8
46,admin.,married,university.degree,no,yes,yes,cellular,nov,mon,228,5,999,1,success,1.9,94.7,-50.0,5.391,4895.8
46,admin.,single,university.degree,no,yes,yes,cellular,nov,thu,710,5,999,0,nonexistent,3.4,95.418,-50.7,6.163,4928.1
49,admin.,married,university.degree,no,yes,no,cellular,nov,fri,347,8,999,0,success,3.4,95.418,-50.7,6.159,4928.1
45,admin.,single,university.degree,no,no,no,cellular,jul,thu,583,6,999,0,success,3.4,95.418,-50.7,6.158,4928.1
64,services,married,high.school,no,yes,no,cellular,nov,tue,404,6,999,0,success,3.4,94.944,-44.1,6.168,4928.1
42,admin.,single,university.degree,no,no,no,cellular,nov,mon,554,6,999,0,success,-0.8999999999999999,93.701,-39.4,2.061,4776.2
52,admin.,married,basic.4y,no,no,no,cellular,nov,thu,741,5,999,0,success,0.19999999999999996,94.393,-54.2,2.466,4799.1
63,admin.,married,unknown,no,no,no,cellular,nov,mon,212,5,999,0,success,1.9,94.7,-50.0,5.391,4895.8
67,admin.,married,university.degree,no,yes,no,cellular,nov,tue,964,5,999,0,success,3.4,94.944,-44.1,6.163,4928.1
64,admin.,married,university.degree,no,no,no,cellular,nov,thu,458,5,999,1,success,0.19999999999999996,95.376,-48.0,1.899,4708.7
61,admin.,divorced,basic.9y,no,yes,no,telephone,nov,fri,359,5,999,0,success,3.1,95.494,-44.4,6.055000000000001,4891.0
53,admin.,married,high.school,no,no,no,cellular,jun,mon,764,7,999,0,success,3.4,95.965,-49.8,6.065,4928.1
63,admin.,divorced,high.school,no,yes,yes,telephone,nov,thu,1940,6,999,0,success,3.4,95.965,-49.8,6.066,4928.1
46,admin.,single,professional.course,no,yes,no,cellular,nov,tue,259,7,999,0,success,3.4,95.418,-50.7,6.1610000000000005,4928.1
48,admin.,married,basic.9y,unknown,no,yes,cellular,nov,tue,698,5,999,0,success,3.4,95.965,-49.8,6.1610000000000005,4928.1
57,admin.,divorced,university.degree,no,yes,no,cellular,nov,mon,284,9,999,0,success,3.4,94.944,-44.1,6.165,4928.1
49,admin.,married,basic.9y,no,yes,no,cellular,nov,tue,759,6,999,0,success,3.1,95.494,-44.4,6.057,4891.0
46,admin.,single,basic.9y,no,no,yes,cellular,nov,wed,273,6,999,0,success,3.4,95.418,-50.7,6.163,4928.1
63,admin.,divorced,professional.course,no,yes,yes,cellular,nov,wed,538,5,999,0,success,3.4,95.418,-50.7,6.163,4928.1
49,admin.,married,basic.9y,no,no,no,cellular,jun,fri,325,14,999,0,success,3.4,95.965,-49.8,6.159,4928.1
52,admin.,single,university.degree,no,no,no,cellular,nov,mon,410,5,999,1,success,0.19999999999999996,95.249,-42.6,1.842,4708.7
77,admin.,married,university.degree,no,no,no,cellular,nov,tue,426,5,999,1,success,-1.4,93.879,-37.8,1.97,4717.5
73,admin.,married,basic.6y,no,yes,no,cellular,may,tue,498,7,999,0,success,3.1,95.494,-44.4,6.056,4891.0
73,admin.,married,basic.4y,unknown,yes,no,cellular,nov,wed,489,5,999,1,success,0.19999999999999996,94.393,-54.2,2.481,4799.1
73,admin.,married,university.degree,no,yes,yes,cellular,nov,tue,1196,8,999,0,success,3.4,94.944,-44.1,6.163,4928.1
53,admin.,married,basic.6y,no,yes,no,cellular,nov,thu,278,6,999,0,success,1.9,94.7,-50.0,5.276,4895.8
63,admin.,married,professional.course,no,no,no,cellular,may,mon,514,6,999,0,nonexistent,3.1,95.494,-44.4,6.058,4891.0
66,admin.,married,university.degree,no,yes,no,cellular,nov,wed,287,5,999,0,success,1.9,94.7,-50.0,5.32,4895.8
46,admin.,married,basic.6y,unknown,unknown,unknown,cellular,nov,fri,1337,5,999,0,nonexistent,3.1,95.494,-44.4,6.059,4891.0
42,admin.,married,professional.course,no,yes,no,cellular,nov,thu,304,5,999,1,success,0.19999999999999996,94.393,-54.2,2.466,4799.1
50,admin.,married,high.school,unknown,yes,yes,cellular,nov,wed,523,5,999,0,nonexistent,0.19999999999999996,94.393,-54.2,2.534,4799.1
45,admin.,married,university.degree,no,no,no,cellular,apr,tue,410,5,999,0,nonexistent,0.19999999999999996,94.575,-55.1,2.623,4799.1
54,entrepreneur,married,professional.course,no,yes,no,cellular,nov,thu,471,7,999,1,success,1.9,94.7,-50.0,5.276,4895.8
49,admin.,married,university.degree,no,no,yes,cellular,may,mon,417,6,999,0,success,3.1,95.494,-44.4,6.057,4891.0
44,admin.,single,university.degree,no,yes,yes,cellular,nov,wed,395,7,999,0,success,3.4,94.944,-44.1,6.164000000000001,4928.1
70,admin.,married,university.degree,no,yes,no,cellular,nov,tue,325,7,999,0,success,-0.8999999999999999,94.463,-48.8,2.452,4776.2
47,services,single,high.school,no,no,no,cellular,nov,mon,521,6,999,0,success,3.4,95.965,-49.8,6.16,4928.1
65,admin.,divorced,basic.9y,no,no,no,cellular,may,fri,381,8,999,0,nonexistent,3.1,95.494,-44.4,6.057,4891.0
62,admin.,single,basic.9y,no,no,no,cellular,nov,mon,235,6,999,0,success,3.4,95.418,-50.7,6.16,4928.1
51,technician,married,professional.course,no,no,no,cellular,nov,mon,1313,7,999,0,nonexistent,3.4,94.944,-44.1,6.165,4928.1
40,admin.,single,university.degree,no,yes,no,cellular,nov,thu,876,5,1,1,success,-1.4,93.879,-37.8,2.009,4717.5
45,admin.,single,university.degree,no,yes,no,cellular,nov,thu,559,6,999,0,nonexistent,3.1,95.494,-44.4,6.0600000000000005,4891.0
47,admin.,single,university.degree,no,yes,no,cellular,nov,tue,381,6,999,1,success,1.9,94.7,-50.0,5.353,4895.8
43,admin.,married,professional.course,no,no,no,cellular,nov,thu,201,5,999,0,success,3.4,95.418,-50.7,6.168,4928.1
47,admin.,married,university.degree,no,no,no,cellular,nov,tue,313,5,999,0,nonexistent,-1.4,94.149,-38.1,1.916,4717.5
42,admin.,married,high.school,unknown,no,no,cellular,nov,fri,365,6,999,0,success,3.1,95.494,-44.4,6.057,4891.0
50,admin.,divorced,professional.course,unknown,no,no,cellular,nov,tue,377,5,999,0,success,1.9,94.7,-50.0,5.353,4895.8
66,admin.,married,unknown,unknown,no,yes,cellular,nov,mon,257,7,999,0,success,3.1,95.494,-44.4,6.057,4891.0
45,admin.,married,university.degree,no,unknown,unknown,cellular,aug,thu,219,9,999,0,success,3.4,94.944,-44.1,6.163,4928.1
70,admin.,married,high.school,no,no,no,cellular,may,wed,664,5,999,0,nonexistent,3.1,95.494,-44.4,6.057,4891.0
43,admin.,married,high.school,no,yes,no,cellular,nov,tue,464,5,999,0,success,3.4,95.418,-50.7,6.162,4928.1
62,admin.,divorced,high.school,no,no,no,cellular,nov,thu,196,28,999,0,success,3.4,95.418,-50.7,6.162,4928.1
57,admin.,married,university.degree,unknown,yes,no,cellular,nov,wed,597,5,999,0,success,3.1,95.494,-44.4,6.059,4891.0
60,admin.,married,university.degree,unknown,yes,no,cellular,jul,mon,691,12,999,0,success,3.4,95.418,-50.7,6.162,4928.1
46,blue-collar,married,basic.9y,no,yes,no,cellular,nov,wed,1628,6,999,0,success,3.4,95.965,-49.8,6.159,4928.1
42,admin.,divorced,high.school,no,no,no,cellular,nov,tue,642,8,999,0,success,3.1,95.494,-44.4,6.057,4891.0
64,admin.,married,basic.4y,unknown,yes,no,cellular,jul,tue,221,7,999,0,success,3.4,95.418,-50.7,6.1610000000000005,4928.1
36,admin.,single,high.school,no,no,no,cellular,nov,thu,453,6,4,2,success,-0.8999999999999999,93.701,-39.4,2.073,4776.2
58,admin.,married,basic.4y,unknown,unknown,unknown,cellular,nov,mon,993,6,999,0,success,0.19999999999999996,94.393,-54.2,2.4989999999999997,4799.1
45,admin.,single,basic.4y,unknown,no,no,cellular,nov,mon,1708,5,999,0,success,3.4,95.965,-49.8,6.1610000000000005,4928.1
56,admin.,married,university.degree,no,yes,no,cellular,nov,fri,131,9,999,0,success,3.4,94.944,-44.1,6.163,4928.1
42,admin.,single,high.school,no,no,no,cellular,nov,thu,352,6,999,0,nonexistent,3.4,95.418,-50.7,6.162,4928.1
49,admin.,married,basic.9y,no,no,no,cellular,nov,tue,217,5,999,1,failure,1.9,94.7,-50.0,5.353,4895.8
67,admin.,married,professional.course,no,yes,yes,cellular,nov,tue,259,5,999,0,success,-1.4,93.879,-37.8,2.019,4717.5
63,services,married,high.school,unknown,yes,yes,cellular,nov,wed,462,5,999,0,success,3.4,94.944,-44.1,6.167,4928.1
51,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,867,5,999,0,success,0.19999999999999996,94.393,-54.2,2.544,4799.1
74,housemaid,divorced,basic.6y,unknown,yes,no,cellular,may,tue,354,5,999,0,nonexistent,0.19999999999999996,94.393,-54.2,2.4909999999999997,4799.1
44,admin.,married,university.degree,no,yes,no,cellular,nov,wed,347,6,999,1,failure,0.19999999999999996,94.393,-54.2,2.481,4799.1
37,admin.,single,university.degree,no,unknown,unknown,cellular,nov,tue,1623,6,999,0,success,-0.8999999999999999,94.463,-48.8,2.4859999999999998,4776.2
68,admin.,married,university.degree,no,yes,no,cellular,nov,fri,230,8,999,0,success,1.9,94.7,-50.0,5.221,4895.8
60,admin.,married,basic.4y,no,no,no,telephone,nov,mon,302,5,999,0,success,3.1,95.494,-44.4,6.057,4891.0
84,retired,married,unknown,no,no,no,cellular,nov,thu,331,5,999,0,success,0.19999999999999996,94.575,-55.1,2.61,4799.1
48,admin.,married,basic.9y,unknown,yes,no,cellular,nov,thu,1164,7,999,0,nonexistent,0.19999999999999996,94.393,-54.2,2.527,4799.1
51,admin.,married,university.degree,no,yes,yes,cellular,aug,fri,293,5,999,1,failure,-0.8999999999999999,93.701,-39.4,2.049,4776.2
63,admin.,married,high.school,no,yes,no,cellular,nov,fri,435,5,999,0,nonexistent,3.4,94.944,-44.1,6.164000000000001,4928.1
56,admin.,married,unknown,no,yes,no,telephone,nov,fri,377,6,999,0,success,3.4,95.965,-49.8,6.167,4928.1
45,self-employed,single,university.degree,no,yes,yes,cellular,nov,wed,356,7,999,0,success,3.4,94.944,-44.1,6.167,4928.1
42,admin.,married,professional.course,no,yes,no,cellular,may,thu,919,5,999,0,nonexistent,0.19999999999999996,94.393,-54.2,2.466,4799.1
63,admin.,married,basic.9y,no,yes,no,cellular,nov,wed,199,11,999,0,success,3.4,95.418,-50.7,6.163,4928.1
37,admin.,single,professional.course,no,no,no,cellular,nov,tue,773,5,999,1,success,0.30000000000000004,95.715,-48.3,2.035,4691.6
62,admin.,single,unknown,no,no,no,cellular,nov,tue,331,6,999,0,success,3.4,95.418,-50.7,6.1610000000000005,4928.1
42,admin.,single,university.degree,no,no,yes,cellular,nov,fri,300,8,999,0,success,3.4,95.965,-49.8,6.167,4928.1
50,admin.,single,basic.6y,unknown,yes,no,cellular,nov,tue,257,5,999,0,success,1.9,94.7,-50.0,5.353,4895.8
61,admin.,divorced,basic.6y,no,unknown,unknown,cellular,jun,thu,201,13,999,0,nonexistent,3.4,95.965,-49.8,6.1610000000000005,4928.1
50,management,single,university.degree,no,yes,no,cellular,nov,tue,1182,27,999,0,success,3.4,95.418,-50.7,6.1610000000000005,4928.1
46,admin.,married,professional.course,no,no,no,cellular,nov,mon,160,5,999,0,success,3.4,94.944,-44.1,6.163,4928.1
39,admin.,single,high.school,no,yes,no,cellular,nov,fri,215,6,999,0,success,0.19999999999999996,94.393,-54.2,2.513,4799.1
71,admin.,married,professional.course,no,unknown,unknown,cellular,nov,fri,732,5,999,0,success,3.1,95.494,-44.4,6.064,4891.0
61,admin.,married,university.degree,no,no,yes,cellular,nov,thu,898,7,999,0,success,3.4,94.944,-44.1,6.163,4928.1
100,admin.,married,basic.4y,unknown,yes,no,cellular,nov,fri,977,5,2,2,success,-1.4,93.931,-34.9,1.93,4717.5
67,unemployed,married,unknown,no,no,no,cellular,nov,mon,970,7,999,0,success,3.1,95.494,-44.4,6.057,4891.0
52,admin.,divorced,basic.9y,no,yes,no,cellular,nov,thu,2190,8,999,0,success,3.4,95.418,-50.7,6.168,4928.1
63,admin.,single,basic.4y,no,no,yes,cellular,nov,tue,608,5,999,0,success,3.4,95.418,-50.7,6.1610000000000005,4928.1
60,admin.,married,high.school,no,yes,no,cellular,nov,thu,194,5,999,0,success,3.4,94.944,-44.1,6.164000000000001,4928.1
69,technician,married,high.school,no,yes,no,cellular,nov,tue,457,8,999,0,success,3.4,95.418,-50.7,6.1610000000000005,4928.1
42,admin.,married,basic.6y,unknown,yes,no,cellular,nov,mon,543,5,999,0,success,3.4,95.965,-49.8,6.065,4928.1
48,admin.,single,professional.course,no,yes,no,cellular,nov,wed,1054,6,999,2,success,0.19999999999999996,94.393,-54.2,2.534,4799.1
62,admin.,married,basic.9y,no,yes,no,cellular,nov,thu,1130,7,999,0,success,0.19999999999999996,94.575,-55.1,2.61,4799.1
57,admin.,married,basic.9y,no,yes,no,cellular,nov,thu,223,7,999,0,success,3.4,95.418,-50.7,6.163,4928.1
45,admin.,single,university.degree,no,yes,no,cellular,may,thu,242,5,999,0,success,3.1,95.494,-44.4,6.0600000000000005,4891.0
41,admin.,single,university.degree,no,no,no,cellular,nov,fri,1259,5,999,0,success,3.4,95.965,-49.8,6.159,4928.1
58,admin.,married,high.school,no,yes,yes,cellular,nov,mon,449,7,999,0,success,3.4,95.418,-50.7,6.162,4928.1
53,admin.,married,professional.course,no,yes,no,cellular,aug,tue,343,7,999,0,success,3.4,94.944,-44.1,6.166,4928.1
50,admin.,married,basic.4y,no,yes,no,cellular,nov,fri,296,5,999,0,success,0.19999999999999996,94.575,-55.1,2.605,4799.1
47,admin.,married,high.school,no,yes,no,cellular,nov,wed,307,5,999,0,success,1.9,94.7,-50.0,5.32,4895.8
70,admin.,married,basic.4y,unknown,yes,no,cellular,nov,fri,721,5,999,0,success,3.1,95.494,-44.4,6.057,4891.0
48,admin.,married,basic.6y,no,no,no,cellular,may,fri,1286,9,999,0,success,3.1,95.494,-44.4,6.064,4891.0
49,admin.,single,high.school,no,yes,no,cellular,nov,fri,1299,6,999,0,nonexistent,0.19999999999999996,94.393,-54.2,2.45,4799.1
56,admin.,married,university.degree,no,yes,no,cellular,nov,fri,390,10,999,0,success,3.1,95.494,-44.4,6.057,4891.0
56,admin.,married,high.school,no,no,no,cellular,nov,thu,394,6,999,0,success,3.4,95.965,-49.8,6.066,4928.1
50,admin.,married,university.degree,no,yes,no,cellular,nov,thu,604,5,999,0,success,-0.8999999999999999,94.463,-48.8,2.46,4776.2
47,admin.,single,university.degree,no,yes,no,telephone,nov,fri,363,5,999,0,success,-1.4,94.149,-38.1,1.914,4717.5
55,technician,divorced,university.degree,no,no,no,cellular,aug,tue,493,7,999,0,nonexistent,3.4,94.944,-44.1,6.163,4928.1
34,admin.,single,basic.4y,no,yes,no,cellular,nov,thu,516,5,999,1,failure,0.19999999999999996,95.376,-48.0,1.877,4708.7
60,admin.,married,high.school,unknown,yes,no,cellular,aug,wed,530,5,999,0,nonexistent,3.4,94.944,-44.1,6.164000000000001,4928.1
49,admin.,single,university.degree,no,no,no,cellular,nov,thu,424,5,7,2,success,-1.4,94.149,-38.1,1.914,4717.5
48,admin.,married,university.degree,no,no,no,cellular,nov,wed,372,5,999,0,nonexistent,3.4,94.944,-44.1,6.164000000000001,4928.1
47,admin.,married,basic.4y,no,yes,no,telephone,nov,thu,705,5,999,0,success,3.1,95.494,-44.4,6.0600000000000005,4891.0
48,admin.,single,university.degree,no,no,no,cellular,nov,fri,336,5,999,0,nonexistent,3.4,94.944,-44.1,6.163,4928.1
50,technician,single,university.degree,no,no,no,cellular,nov,thu,417,5,999,0,success,3.4,94.944,-44.1,6.168,4928.1
71,admin.,divorced,university.degree,no,unknown,unknown,cellular,nov,wed,338,6,999,1,failure,0.19999999999999996,94.575,-55.1,2.698,4799.1
46,blue-collar,married,basic.6y,no,no,no,cellular,nov,fri,579,6,999,0,success,3.4,95.418,-50.7,6.163,4928.1
57,admin.,married,high.school,no,yes,no,cellular,nov,fri,266,5,999,0,success,3.1,95.494,-44.4,6.057,4891.0
49,admin.,married,university.degree,no,yes,no,cellular,nov,thu,174,5,999,0,nonexistent,1.9,94.7,-50.0,5.276,4895.8
52,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,237,6,999,1,success,0.19999999999999996,94.393,-54.2,2.513,4799.1
69,self-employed,married,basic.9y,no,no,yes,cellular,nov,tue,250,5,999,0,nonexistent,1.9,94.7,-50.0,5.353,4895.8
50,admin.,single,university.degree,no,yes,no,cellular,nov,tue,395,5,999,0,success,3.1,95.494,-44.4,6.056,4891.0
66,admin.,married,professional.course,no,yes,no,cellular,nov,thu,734,5,999,0,success,0.19999999999999996,94.575,-55.1,2.565,4799.1
62,admin.,married,basic.6y,no,yes,no,cellular,nov,thu,1535,5,999,0,success,3.4,95.965,-49.8,6.1610000000000005,4928.1
64,admin.,single,high.school,no,yes,no,cellular,nov,tue,2426,5,999,0,success,3.4,95.418,-50.7,6.1610000000000005,4928.1
59,admin.,married,high.school,no,no,no,cellular,nov,wed,570,8,999,0,success,3.1,95.494,-44.4,6.058,4891.0
54,admin.,single,university.degree,no,yes,no,cellular,nov,thu,408,10,999,0,success,3.4,95.965,-49.8,6.1610000000000005,4928.1
72,housemaid,married,basic.6y,unknown,yes,no,cellular,may,tue,338,6,999,0,success,3.1,95.494,-44.4,6.057,4891.0
59,admin.,married,basic.9y,unknown,yes,no,cellular,nov,mon,332,8,999,0,success,3.1,95.494,-44.4,6.057,4891.0
43,admin.,single,high.school,no,no,no,cellular,nov,fri,745,6,999,0,success,0.19999999999999996,94.343,-58.0,2.731,4799.1
46,admin.,single,professional.course,no,no,no,cellular,nov,thu,1040,5,999,0,nonexistent,3.4,94.944,-44.1,6.163,4928.1
58,admin.,married,basic.4y,no,yes,no,cellular,nov,mon,602,5,999,0,nonexistent,0.19999999999999996,94.575,-55.1,2.605,4799.1
63,admin.,married,basic.4y,no,unknown,unknown,cellular,nov,mon,768,7,999,0,success,3.4,95.418,-50.7,6.16,4928.1
54,admin.,married,university.degree,no,yes,no,telephone,nov,thu,368,5,999,0,success,3.4,95.965,-49.8,6.158,4928.1
72,admin.,married,basic.4y,no,yes,no,cellular,nov,fri,239,5,999,0,success,1.9,94.7,-50.0,5.221,4895.8
49,admin.,single,university.degree,no,no,no,cellular,nov,mon,658,7,999,0,success,3.4,94.944,-44.1,6.163,4928.1
54,admin.,divorced,high.school,no,no,no,cellular,nov,wed,214,6,999,0,nonexistent,3.1,95.494,-44.4,6.057,4891.0
75,retired,single,high.school,no,no,no,cellular,nov,tue,365,8,999,0,success,3.4,95.965,-49.8,6.064,4928.1
62,admin.,married,university.degree,no,yes,yes,cellular,aug,mon,223,6,999,0,success,3.4,94.944,-44.1,6.165,4928.1
50,admin.,married,unknown,unknown,no,no,cellular,nov,thu,2323,6,999,0,success,3.1,95.494,-44.4,6.0600000000000005,4891.0
59,admin.,married,high.school,unknown,yes,no,cellular,nov,wed,496,5,999,0,success,3.4,94.944,-44.1,6.167,4928.1
56,admin.,married,basic.4y,no,no,no,cellular,nov,mon,1076,5,999,0,nonexistent,3.4,95.418,-50.7,6.16,4928.1
47,admin.,single,university.degree,no,no,no,cellular,nov,fri,230,8,999,0,success,0.19999999999999996,94.393,-54.2,2.45,4799.1
48,admin.,married,basic.9y,no,yes,no,cellular,nov,wed,419,5,999,0,success,3.1,95.494,-44.4,6.057,4891.0
64,admin.,married,university.degree,no,yes,yes,cellular,nov,thu,453,6,999,0,success,3.4,95.965,-49.8,6.158,4928.1
44,admin.,single,basic.9y,no,yes,no,cellular,nov,tue,714,6,999,0,success,3.1,95.494,-44.4,6.057,4891.0
53,blue-collar,single,basic.9y,no,no,yes,cellular,nov,wed,520,6,999,1,success,0.19999999999999996,94.393,-54.2,2.481,4799.1
57,admin.,married,basic.9y,no,no,no,cellular,nov,mon,651,5,999,0,success,1.9,94.7,-50.0,5.391,4895.8
45,admin.,single,high.school,no,no,yes,cellular,nov,tue,700,5,999,0,success,1.9,94.7,-50.0,5.353,4895.8
39,admin.,married,basic.9y,no,yes,yes,telephone,nov,fri,302,10,999,0,success,3.1,95.494,-44.4,6.055000000000001,4891.0
75,admin.,single,unknown,unknown,yes,no,cellular,nov,tue,500,5,999,0,success,3.1,95.494,-44.4,6.057,4891.0
55,admin.,married,professional.course,unknown,yes,no,cellular,nov,thu,1645,14,999,0,success,3.4,95.418,-50.7,6.168,4928.1
40,admin.,married,basic.4y,no,yes,no,cellular,nov,thu,379,5,999,0,success,3.4,95.418,-50.7,6.158,4928.1
44,admin.,married,university.degree,no,yes,yes,cellular,nov,mon,415,5,999,0,success,3.4,94.944,-44.1,6.165,4928.1
58,admin.,married,basic.6y,unknown,yes,no,cellular,nov,fri,154,8,999,0,success,0.19999999999999996,94.575,-55.1,2.605,4799.1
50,admin.,single,high.school,no,no,no,cellular,may,tue,313,6,999,1,success,0.19999999999999996,94.393,-54.2,2.4909999999999997,4799.1
55,admin.,divorced,university.degree,no,yes,no,cellular,nov,wed,331,5,999,0,nonexistent,-0.8999999999999999,94.463,-48.8,2.46,4776.2
